df_merged_index,C4orf3,ANXA13,primary_or_metastasis
455,0.176919246831393,0.001233560472697,Primary
456,0.08750953631897,-0.360600842455565,Metastasis
457,0.162050775299803,-0.059728458445526,Primary
458,0.082080626411405,-0.098961417559821,
459,0.002558316874179,-0.126316029629327,Primary
460,0.024127932747122,0.010031540605124,
461,0.114046313261791,-0.051948318875482,Primary
462,0.079714402552666,-5.35398882993352e-05,Primary
463,0.144413778802119,-0.137931307632648,Primary
464,0.064134295610373,0.075681580502786,Metastasis
465,0.048456436134593,-0.079591424413233,Primary
466,-0.080161324234737,-0.122272940671174,Primary
467,0.033309625791034,-0.118899846056077,Primary
468,0.00591081038434,0.120849816299288,Primary
469,0.104848041348694,0.157654054492682,
470,0.103802808738334,0.031448463110034,Metastasis
471,0.079684467926289,-0.113295966338628,Primary
472,0.059459617369676,-0.11893162559808,Metastasis
473,-0.084603682792568,-0.09338851552858,Metastasis
474,0.102463839479275,-0.124834203415335,Metastasis
475,0.135463846816652,0.010598685798569,Primary
476,0.017864485397114,-0.058548688901829,Metastasis
477,0.157525546756895,-0.14267068058598,Metastasis
478,-0.043883526751864,-0.0321904626884,Metastasis
479,-0.012295440254222,-0.279310334945916,
480,0.109844003673572,0.013804544940083,Primary
481,-0.004208128698804,0.118318253786956,Primary
482,0.100472884707909,-0.026127509108488,
483,-0.059229125342741,-0.034305837629612,Metastasis
484,0.049629510888816,-0.150240165493868,Primary
485,0.076541512356088,0.117464900508348,
486,0.038062986359074,-0.085503417978015,Metastasis
487,0.003243083289422,-0.139824204121263,Metastasis
488,0.005233313019019,-0.021639967854674,
489,0.041198584537731,-0.196701817887257,Primary
490,0.156130750175156,-0.138159105153253,Primary
491,0.068633546307617,0.073358881135389,Primary
492,0.060305833883827,0.006273031727346,Primary
493,-0.1216452782773,0.100524743890354,Primary
494,0.140763802523884,-0.067015089542079,Primary
495,0.086411821373101,-0.110526371350568,Metastasis
496,0.01379498806003,-0.08933671971937,Metastasis
497,0.080010121816142,0.008419668106406,Metastasis
498,-0.106665521708056,0.094202717146419,Metastasis
499,0.039378103316757,-0.069861584250313,Metastasis
500,0.134467844339088,-0.036884333605794,Primary
501,0.011948973840809,-0.028472427682143,Primary
502,0.051688720336871,-0.017313273428565,
503,0.094620062585624,-0.221114997342103,Metastasis
504,0.093696771404275,-0.043958895314133,Metastasis
505,-0.142682121133015,-0.153489358085174,Metastasis
506,0.04168028089346,-0.292903034345336,Metastasis
507,0.084584308846625,0.073349357490124,Primary
508,-0.024275092270937,0.0479445285232,Primary
509,0.157168406004698,-0.098659785898695,Primary
510,0.029442058906279,0.045811565629151,Metastasis
511,0.156488407875676,0.01460061603694,Primary
512,0.069185405641317,-0.124226283110722,Primary
513,0.160891691277741,-0.063481538774193,
514,0.074175296186654,-0.049330181807146,
515,0.074251100349413,0.001122143810649,Primary
516,-0.022560120436774,-0.183781754966974,soft_tissue
517,-0.012085386513044,0.05270181716161,Primary
518,0.120127156161502,-0.196877754027177,Primary
519,0.057974893077617,0.062676583396767,Primary
520,0.081103450537253,-0.180065592831617,
521,-0.114160571556834,-0.000510854208733,Metastasis
522,0.057153471417754,-0.079039543875081,Metastasis
523,0.060346470475316,-0.171365165747739,Metastasis
524,0.055213367398254,-0.085304649104015,Primary
525,0.035210097022945,0.023283041575023,Metastasis
526,0.070652896484911,-0.155528837092066,Primary
527,0.033153133765899,-0.004186738662328,
528,0.268034185055752,-0.014301474163834,Primary
529,0.106266475413956,-0.037104851367963,Primary
530,0.147662380490192,-0.045450579350119,Primary
531,0.146487501271868,-0.070408289323513,Primary
532,-0.065588956810932,-0.217503808612934,Metastasis
533,0.100281078063234,-0.023765585406045,
534,0.088789205408744,0.010281427699547,Primary
535,0.110070062723746,-0.076124297804188,Primary
536,0.13023542933099,-0.254967382438475,Primary
537,-0.01717883380359,0.108137367716582,Primary
538,0.013930523515475,0.022835817060405,Primary
539,0.129155699590205,-0.005156890131139,Primary
540,0.17585246864914,-0.172699550137299,Primary
541,0.031037976822553,0.015262021552582,Primary
542,-0.037554355114309,-0.028276649356732,Primary
543,0.115004874498661,-0.037057843543004,Primary
544,0.089348668096783,-0.043207263487695,Primary
545,0.073332826248896,-0.189506010560776,Primary
546,0.015357819992271,-0.135654841847149,Metastasis
547,0.069214576446856,0.04487801961472,Metastasis
548,0.067297791817787,0.033321392576797,
549,0.035370047263404,-0.163446572060862,Metastasis
550,0.047178039546451,-0.078291665166256,Primary
551,0.135192490953969,-0.15633542884752,Metastasis
552,-0.055229769259308,0.031230919321658,
553,0.105536541749726,-0.051878922007908,Metastasis
554,0.004915939736826,0.03800817596607,Primary
555,0.132475376688241,-0.082015567936641,Primary
556,0.221457821103711,-0.154667093633376,Primary
557,0.106724148860311,0.007226207581608,Metastasis
558,0.033355837131223,0.047260978947304,Primary
559,0.112857877031244,-0.102770962485145,Metastasis
560,0.088063576832573,-0.107968016751492,Metastasis
561,0.158290855379914,-0.04701777776116,Primary
562,0.145558881900542,-0.02218156816057,Primary
563,0.243480835950742,-0.052683046485804,Primary
564,0.094971391849247,0.110283387086657,
565,0.039502252811419,0.149844254026347,Metastasis
566,-0.027459342009405,-0.066276553546588,Primary
567,0.090107934379979,-0.032649061422994,
568,-0.197117715627106,-0.134643284842111,Metastasis
569,0.115396103858548,-0.061452254709927,Metastasis
570,-0.004366777944232,0.049265606181034,Metastasis
571,0.050197717233286,0.038001122508719,Metastasis
572,0.038393684024685,-0.133181201154633,Primary
573,0.104834800673852,0.103445363921448,Primary
574,0.036812573302156,-0.168285872715387,Primary
575,0.079383955667172,-0.094602105841112,Metastasis
576,-0.071274039178234,0.062882075619078,
577,0.066859700745364,-0.025669869749969,Primary
578,0.090396898374307,0.013500942854906,Metastasis
579,0.116327054710543,-0.194114101328312,Metastasis
580,0.02496324271793,-0.061986703686521,Primary
581,0.162731149643727,0.202728210937997,Metastasis
582,0.07119637891263,0.042509016960848,Primary
583,0.127718294496534,-0.032474034488303,Primary
584,0.077864025256776,-0.149513625744049,
585,0.099481149747023,-0.049000017541045,Primary
586,0.008722185242621,-0.168675657990795,Primary
587,0.03409145037781,0.012390173486398,Primary
588,0.098086805535375,-0.151929852248241,Primary
589,-0.103420153620202,-0.147007800683104,
590,0.067135764727914,0.128487604038453,Metastasis
591,0.079262291796778,-0.087270243372915,
592,0.141835146234999,-0.252876742545429,
593,0.059995784087823,-0.14385749486533,Metastasis
594,0.054516004162574,-0.021086947654335,Primary
595,-0.035435846598101,-0.039690880916217,Metastasis
596,0.153205334394576,0.147845981291662,Metastasis
597,0.058513041637459,-0.528391861631446,Primary
598,0.116408852282479,-0.075717736493642,
599,0.229138415033019,-0.22094415957583,Primary
600,0.096501575088506,0.022732037501124,Primary
601,0.081605553844372,0.004648613575652,
602,0.139120760193322,0.004349877547308,Primary
603,0.117056950036682,-0.120499658021485,kidney
604,0.037706279166993,0.065519903153615,Metastasis
605,0.008218176206433,0.007693691518532,Primary
606,-0.020524694389081,-0.015042777938718,Metastasis
607,0.025038751519203,-0.073973984931735,Primary
608,0.205184677324728,-0.02730751458269,Metastasis
609,0.016082319647195,-0.079426618782546,Primary
610,0.002016763587554,-0.196552130395339,Metastasis
611,0.108190093201923,-0.083448356029305,Metastasis
612,0.03765038030928,-0.188028807180077,Primary
613,0.034762308794871,-0.009381853470067,Primary
614,-0.001472287437992,-0.03975053898567,Primary
615,0.047184431453721,-0.084883253112461,Primary
616,0.112076169932187,0.121332932889484,Metastasis
617,0.087546508346485,-0.269290461094524,Metastasis
618,0.056091260402981,-0.050081353741262,Primary
619,0.078461599315576,0.060764655006602,
620,0.142616679458814,-0.032596610865744,Metastasis
621,0.046402738996125,-0.023155088912423,Metastasis
622,0.083971183487901,-0.173239365470459,
623,0.083445821094885,0.020102850528838,Primary
624,0.007809941126803,-0.030186240332925,Primary
625,-0.097445515029433,-0.124701101924949,Primary
626,0.066340362108024,-0.084191756965413,Metastasis
627,0.068122413695904,-0.031606840259651,Metastasis
628,-0.020785780663063,-0.061232137770763,Primary
629,0.091511528204647,0.008228379384513,Primary
630,0.085440627122448,-0.076343264874456,Metastasis
631,-0.020040161471759,0.053285768973111,Primary
632,0.104860522301381,-0.049660860849009,Primary
633,0.07703295524748,-0.195790349860425,
634,0.131465349425132,-0.138169401502526,Metastasis
635,0.078676439251629,-0.031863518032502,Primary
636,-0.055400586357471,-0.168062601321485,Primary
637,0.115399417912025,-0.107523123088611,
638,-0.003899749089911,-0.080116572142539,Primary
639,0.045322662911988,-0.042266947822621,Metastasis
640,0.12397118520673,0.099068684642887,Metastasis
641,0.022394208095622,-0.006070680348428,
642,0.079598245575141,-0.200373030119032,Metastasis
643,0.050450875194913,-0.026494840591437,Primary
644,-0.065556382893158,-0.086411298071607,
645,0.157739944769382,-0.169077378305391,
646,0.179564414345432,-0.072645306347776,
647,0.143492054511111,-0.200961090801805,
648,0.14876781863289,-0.241447079573907,Metastasis
649,-0.08951899025552,-0.011464084226098,Primary
650,0.080302765485978,-0.202146988080404,
651,0.109022940045324,-0.072749934158765,Primary
652,0.054336568798067,-0.210500449185664,Metastasis
653,-0.003281414766938,-0.06062456746644,
654,0.050891042890884,0.039283300322551,
655,0.011758837982673,-0.005493921449873,
656,-0.127783725788158,-0.071636426229688,Primary
657,-0.147941456379293,-0.101910460684718,Primary
658,0.082511296632874,-0.008202889215588,Primary
659,0.027577885170869,-0.204665628746911,Primary
660,0.033688140200822,0.07499541202936,Primary
661,-0.084799620992034,-0.265029454404079,
662,0.17989690041204,-0.099718480406858,Primary
663,0.074076651074187,-0.102221318107772,Primary
664,0.099819060877612,-0.172497119547457,Metastasis
665,-0.03018271886233,-0.200952771568611,Primary
666,0.1567250566219,-0.219569408680854,Primary
667,0.113147824149151,-0.004909601658898,Metastasis
668,0.159474109412943,-0.066144583561787,Primary
669,0.079150185460304,-0.08143033423479,Primary
670,0.116726191642271,-0.094987564536088,Metastasis
671,-0.11427141460744,-0.050913491117268,Primary
672,0.158120046039655,-0.091426238548121,Metastasis
673,-0.167926127945562,0.066887734986421,Primary
674,0.030583021736218,0.083414721035965,Metastasis
675,0.114429088291153,-0.143223940965605,Primary
676,0.198339113696525,-0.138728601083617,Primary
677,-0.034857397180551,-0.122130210105194,Metastasis
678,0.022609741017473,0.020041177575174,
679,0.039125210407231,-0.112838599954865,
680,0.006500871896793,-0.365175434513012,
681,-0.060290688187487,0.10069489863848,Primary
682,0.137821806423532,-0.045471973283644,Metastasis
683,0.048107534211043,-0.019944988515673,
684,0.093772394423181,-0.12405729492376,Primary
685,0.186791854066159,0.015911989328095,Metastasis
686,0.138748290792717,0.060215951494776,Metastasis
687,0.037854302748149,0.082513579531558,Primary
688,0.114378569777156,-0.016350899841692,Metastasis
689,0.002840775680457,0.080550369484049,Metastasis
690,0.063466025417817,-0.035972844229051,Primary
691,0.130205808989436,-0.107532321361319,
692,0.04959638082842,-0.009485745957055,
693,0.013367374581811,0.099855807994731,
694,0.139848547510599,-0.202400529279623,Metastasis
695,0.072509107244022,-0.125800727162946,Primary
696,0.103666232075582,0.09236069704816,Metastasis
697,0.155356200894573,-0.212971617296497,Metastasis
698,0.022655696533641,-0.281391270965487,Primary
699,0.104639341566481,0.041888149136676,central_nervous_system
700,-0.025325483036054,-0.030418368488292,autonomic_ganglia
701,0.048697086259114,-0.029216417518797,Primary
702,0.030766350250115,0.114124542475772,Primary
703,0.095089842797247,-0.044204310317089,Primary
704,-0.182738513174481,-0.113564488936679,Primary
705,0.086378818540783,-0.205292934970664,Primary
706,0.066592959725993,-0.044216898808413,
707,0.01087672121088,0.005049999517036,Primary
708,0.081570200280326,-0.073161473664557,Primary
709,0.156132031536154,0.036336995381893,Metastasis
710,0.127562168303767,-0.060651768742453,Metastasis
711,-0.035060174724375,-0.069441538831951,
712,0.053769631307371,-0.037919992828674,Primary
713,-0.15649685510772,0.101430700902545,Primary
714,0.190520853197503,-0.122863458486289,
715,0.109978118555876,-0.103193653816754,Metastasis
716,-0.008399399771903,-0.087685796221916,Metastasis
717,-0.086351758763037,-0.023150486122669,autonomic_ganglia
718,0.080098961493793,-0.045041089261298,Primary
719,0.066974135167288,-0.184042131520786,Primary
720,-0.012806949701542,0.060384483508521,
721,0.057216813107747,-0.074992486694501,
722,0.061076826047709,-0.077405688908453,Primary
723,0.050162430562273,-0.039706008233205,
724,-0.066606386853316,-0.233429353396198,Primary
725,0.023397689080586,-0.054631252475284,Primary
726,0.261373706253726,-0.062487621770637,Metastasis
727,0.130240026067967,0.003156217045559,
728,0.077022084380297,-0.149347239550838,
729,-0.073946156017921,0.052431316103154,Primary
730,0.122299672232405,0.013577621681924,Metastasis
731,0.144034304234576,-0.638037748204956,Metastasis
732,0.122758541515328,-0.205299674820633,Metastasis
733,0.085392625057422,-0.036128388851783,Metastasis
734,0.088298257536476,-0.126906041450293,Primary
735,0.040045261342138,-0.129101458298333,Primary
736,0.029176523778054,-0.063747074447248,
737,0.046939554987391,-0.178767598343205,Metastasis
738,0.033528754200726,0.069762772451256,
739,-0.011533096233185,-0.041603345882041,Primary
740,0.039964409144472,-0.017032162868057,
741,-0.077611949335655,-0.174768509842868,
742,0.076852980854628,-0.227544437828565,Primary
743,0.00573519303848,-0.164212589676002,
744,0.132021029181915,-0.001800974497034,Metastasis
745,0.068795162707152,0.053154903171152,Primary
746,0.074386890033401,-0.118970303631094,Primary
747,0.129694212660453,-0.27841103514386,Primary
748,-0.014527561173522,-0.143086675772197,Primary
749,0.054505283309318,-0.032895912085296,Metastasis
750,0.06795995799733,0.078784072249524,Metastasis
751,-0.062300020016336,0.052461194543148,
752,0.053282751710548,-0.023801619031176,Metastasis
753,0.057726218905164,0.149975386549146,Metastasis
754,0.005032341697854,0.001277324961779,Primary
755,0.098372013775648,-0.03273665235336,Primary
756,0.07346828103151,-0.164451405584511,Primary
757,0.096735355721153,-0.004981836578788,Primary
758,0.065662488442446,-0.100038274682791,
759,0.000823785502551,-0.039358400889639,Metastasis
760,0.056530562834884,-0.081853434459016,
761,0.011017992382895,0.00520059140571,Primary
762,0.048035516658044,0.070472030951678,Primary
763,0.11270379183265,-0.035925345215916,Primary
764,0.01082932610874,0.007812917409315,Primary
765,-0.086969302444914,0.021574119851867,Primary
766,0.022186621022198,0.106554031092686,Metastasis
767,0.087555518546665,-0.16248198525702,Primary
768,0.080044883159165,0.0142812916951,Primary
769,0.259654482667054,-0.057758378128874,Primary
770,0.066957250764347,-0.194443681986263,Primary
771,0.153223271728919,0.00702746408291,Metastasis
772,-0.34771695621832,0.05553603969832,Metastasis
773,0.05921531269593,-0.133669077725245,Metastasis
774,0.012191335941045,-0.086004036528345,Metastasis
775,-0.066891893829215,-0.182890814258284,Metastasis
776,0.040259170797325,-0.349025678491027,Primary
777,0.112233322121886,-0.277844179737659,
778,0.089379586904657,-0.129990089335205,Primary
779,0.103395385094721,-0.169715737096362,Primary
780,0.165259659589752,-0.156266743534288,Metastasis
781,0.078013366539686,-0.023044643724578,Primary
782,-0.025191699650433,-0.058300741411792,Metastasis
783,0.001984168965162,-0.109854828460306,Primary
784,0.037375121372792,-0.157800950507011,Primary
785,0.123674707499874,-0.116461551911274,Primary
786,-0.057213543858264,-0.04272870519325,Primary
787,0.045432326675657,-0.053047705182363,
788,-0.004857458116322,-0.067738569741353,Primary
789,0.050770103717235,-0.045072938583387,Primary
790,0.028106328047271,-0.153947139277927,Metastasis
791,0.014922677042369,0.012188415092963,Primary
792,0.093419011353888,0.068449132347048,Metastasis
793,0.15082413106941,0.006758944794401,Metastasis
794,0.085542523603944,-0.123211925030699,
795,-0.018407699870601,-0.002789398811502,Primary
796,-0.04020906256001,0.046626084431327,Primary
797,0.205885587657734,0.009674138630702,Primary
798,0.069048926088216,-0.048123541941871,
799,0.081894145716584,0.087250590704099,Primary
800,-0.00132292420313,-0.032683466337749,Metastasis
801,0.15413488080256,0.069632900589744,Primary
802,-0.050194227254089,-0.083556425891679,soft_tissue
803,0.059733428493308,-0.084048318390042,Primary
804,0.158576288718467,-0.000496983514706,Primary
805,0.029906776521807,-0.076202911928865,Primary
806,0.097799403530435,-0.123487831399144,Metastasis
807,0.036129098700082,-0.011950732970233,Metastasis
808,-0.019697156188984,-0.140367746995406,Primary
809,0.058082443154976,0.08502474052033,Primary
810,0.069309042571854,-0.048511992927676,Metastasis
811,0.106876189163354,-0.243225830029061,Primary
812,0.084433453017804,0.014005470977532,Primary
813,-0.006687622252059,-0.145456115544934,Metastasis
814,0.055714845442079,-0.014357981376545,Primary
815,0.076631667548947,-0.047301175388851,Primary
816,-0.046351284064993,-0.021195742583771,Primary
817,0.041771188637557,0.036236472757567,Primary
818,0.13798825380613,0.073793829569679,Primary
819,0.042302010715793,-0.047097791091286,Metastasis
820,0.131111122533328,-0.151838661539637,Metastasis
821,0.096440924154456,0.140901951946169,
822,0.128963822084117,-0.141443915604902,Primary
823,0.057612673631631,-0.140872873164151,
824,0.126469275885633,-0.259257727724293,Primary
825,-0.120856762310724,0.093958707832706,Metastasis
826,0.039832742735797,-0.215790785584792,Primary
827,0.178550058373191,-0.051766118090395,Metastasis
828,0.007371662577677,-0.07868020249063,Primary
829,0.09045692269974,-0.244264885426175,Metastasis
830,0.032683977194158,0.077619713635456,Primary
831,0.07952763502305,-0.118997683721429,Metastasis
832,0.005835279436867,-0.250793330487295,Primary
833,0.079374994620591,-0.065749754090087,Primary
834,0.058648120333707,-0.156755264719526,Metastasis
835,-0.012692718397876,-0.059474905918556,Metastasis
836,0.141942078686905,0.085440660485896,Primary
837,0.077800753028888,-0.108953565795775,Primary
838,0.059373522920272,-0.099440714006215,Metastasis
839,-0.09720021063126,-0.060265097594858,haematopoietic_and_lymphoid_tissue
840,0.214571401972385,-0.064410512352733,Primary
841,0.044771322833489,-0.081055604205344,Primary
842,0.239263548782549,0.132606031446757,Metastasis
843,-0.081459073986308,-0.101927116213677,Primary
844,-0.113484198454045,-0.452837986947682,
845,0.254130134980886,-0.072160290690183,Metastasis
846,0.011146524784031,-0.034313031431547,Primary
847,0.06004000819867,-0.126897744367683,Metastasis
848,0.012271159567359,-0.007513891981696,
849,0.090540417024243,0.020025558970673,Primary
850,0.013384653288995,0.221085424510777,Primary
851,0.135671601485714,-0.280039841158712,Primary
852,-0.003912013521626,-0.059828843047287,Primary
853,0.145739307837341,0.008878085778397,Metastasis
854,0.178914799760621,-0.02490679148517,Primary
855,-0.125031625296001,-0.094682745620254,
856,0.016682089720517,-0.034334646116761,Primary
857,0.013697525246902,-0.163842051638306,Primary
858,0.137097376611779,-0.194430563458411,Metastasis
859,0.057774585819941,-0.018544353808392,Metastasis
860,0.079049356637367,-0.332316469740385,Primary
861,0.113825207336714,-0.008903944306034,
862,0.040378093872582,-0.017409175629873,
863,-0.060822433616128,-0.147486545029654,Metastasis
864,-0.017443529304806,-0.057131729117089,Metastasis
865,0.061462246818881,-0.141880877294374,Primary
866,0.051394545925577,-0.030456817968728,Primary
867,0.133092518649909,-0.106131707476709,Primary
868,0.001011000808934,0.195765280073743,Primary
869,0.099017562380582,-0.093448677665418,Metastasis
870,0.078351575375311,-0.044121574876949,Metastasis
871,0.033969795434827,-0.020258463601058,Primary
872,0.086368920177492,-0.024587779556274,
873,-0.028667168336887,-0.011310339740618,Metastasis
874,0.008478911873075,-0.139300599801433,Primary
875,0.087514840014878,0.030200215434823,Primary
876,0.068510484045065,0.15579349151194,Metastasis
877,0.112759059362949,-0.105779880864809,Primary
878,0.059166273181785,0.011565125881628,Primary
879,-0.028135893404101,-0.059624956161919,Primary
880,0.05706445966564,-0.012115660683654,Metastasis
881,0.111617147125318,-0.124897188024312,Metastasis
882,-0.024485860951753,0.080063664849906,Primary
883,-0.08424584038205,-0.249284994740304,
884,0.049132806575143,-0.202304457241793,Primary
885,0.079843114554599,0.028304817589084,
886,0.070483310870057,-0.052251425942706,Primary
887,0.136367010311097,-0.105074833797408,Primary
888,0.150148672244172,-0.246249602601031,Metastasis
889,-0.022284346845637,-0.02215319116699,Metastasis
890,0.102549161703018,-0.192071968267631,Metastasis
891,0.086563470478182,0.086170874407197,Primary
892,-0.05667579709722,0.026758500900955,
893,0.076020620326311,-0.133945609631426,Primary
894,0.09791154727594,-0.027428648548131,Metastasis
895,0.10228920086129,0.094143081378617,Primary
896,0.100979437345856,-0.243900264059223,
897,0.128931291196172,-0.112356139246413,
898,-0.111479677123806,0.082189807952035,Primary
899,0.081942356981688,-0.121404904076312,Primary
900,-0.048198905742909,-0.02521693575724,Metastasis
901,0.142095510006893,0.046538627251549,
902,0.02440345880577,0.003106637120095,
903,0.105014743824767,-0.059190480785301,
904,0.212435624439489,0.019219651804046,
905,-0.015575189524577,0.11191467714,Primary
906,-0.002609100760415,0.105262356391639,Primary
907,0.001817177479004,0.056451323999993,Metastasis
